http://ica.tacc.utexas.edu/chersonesos/ark/concept/attribute/49,http://ica.tacc.utexas.edu/chersonesos/ark/concept/attributetype/munsellcolour,5yr 5_1,-,-
http://ica.tacc.utexas.edu/chersonesos/ark/concept/attribute/1213,http://ica.tacc.utexas.edu/chersonesos/ark/concept/attributetype/fish,acipenseridae,-,-
http://ica.tacc.utexas.edu/chersonesos/ark/concept/attribute/260,http://ica.tacc.utexas.edu/chersonesos/ark/concept/attributetype/formationint,casual,-,-
http://ica.tacc.utexas.edu/chersonesos/ark/concept/attribute/1166,https://ica.tacc.utexas.edu/chersonesos/ark/concept/attributetype/ctlissuingauthority,leo i,http://nomisma.org/id/leo_i,-
http://ica.tacc.utexas.edu/chersonesos/ark/concept/attribute/174,https://ica.tacc.utexas.edu/chersonesos/ark/concept/attributetype/botanytype,setaria italicum,https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?id=4555,-
http://ica.tacc.utexas.edu/chersonesos/ark/concept/attribute/1036,http://ica.tacc.utexas.edu/chersonesos/ark/concept/attributetype/ceramic_type,red-clay with conical foot,-,-
http://ica.tacc.utexas.edu/chersonesos/ark/concept/attribute/1015,http://ica.tacc.utexas.edu/chersonesos/ark/concept/attributetype/ceramic_type,"aegean ware (groups 3-4, yakobson)",-,-
http://ica.tacc.utexas.edu/chersonesos/ark/concept/attribute/428,https://ica.tacc.utexas.edu/chersonesos/ark/concept/attributetype/faunalspecies,bird,https://eol.org/pages/695,-
http://ica.tacc.utexas.edu/chersonesos/ark/concept/attribute/1181,https://ica.tacc.utexas.edu/chersonesos/ark/concept/attributetype/ctlissuingauthority,leo v,http://nomisma.org/id/leo_v,-
http://ica.tacc.utexas.edu/chersonesos/ark/concept/attribute/526,http://ica.tacc.utexas.edu/chersonesos/ark/concept/attributetype/dna_analysis,dna_strontium,-,-
http://ica.tacc.utexas.edu/chersonesos/ark/concept/attribute/425,https://ica.tacc.utexas.edu/chersonesos/ark/concept/attributetype/faunalspecies,mussels,https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?id=6547,-
http://ica.tacc.utexas.edu/chersonesos/ark/concept/attribute/168,https://ica.tacc.utexas.edu/chersonesos/ark/concept/attributetype/botanytype,culm remains,https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?id=147368,-
http://ica.tacc.utexas.edu/chersonesos/ark/concept/attribute/83,http://ica.tacc.utexas.edu/chersonesos/ark/concept/attributetype/munsellcolour,"2,5yr 3_2",-,-
http://ica.tacc.utexas.edu/chersonesos/ark/concept/attribute/512,http://ica.tacc.utexas.edu/chersonesos/ark/concept/attributetype/faunal_part,ulna shaft,-,http://purl.obolibrary.org/obo/UBERON_0001424
http://ica.tacc.utexas.edu/chersonesos/ark/concept/attribute/254,http://ica.tacc.utexas.edu/chersonesos/ark/concept/attributetype/munsellcolour,5y 2_2,-,-
http://ica.tacc.utexas.edu/chersonesos/ark/concept/attribute/138,http://ica.tacc.utexas.edu/chersonesos/ark/concept/attributetype/sampletype,soil composition,-,-
http://ica.tacc.utexas.edu/chersonesos/ark/concept/attribute/872,http://ica.tacc.utexas.edu/chersonesos/ark/concept/attributetype/ceramic_type,"aegean ware (group 3, yakobson)",-,-
http://ica.tacc.utexas.edu/chersonesos/ark/concept/attribute/222,https://ica.tacc.utexas.edu/chersonesos/ark/concept/attributetype/botanytype,buglossoides officinale,https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?id=181180,-
http://ica.tacc.utexas.edu/chersonesos/ark/concept/attribute/1167,https://ica.tacc.utexas.edu/chersonesos/ark/concept/attributetype/ctlissuingauthority,licinius,http://nomisma.org/id/licinius,-
http://ica.tacc.utexas.edu/chersonesos/ark/concept/attribute/486,http://ica.tacc.utexas.edu/chersonesos/ark/concept/attributetype/faunal_part,mtt shaft,-,http://purl.obolibrary.org/obo/UBERON_0001448
http://ica.tacc.utexas.edu/chersonesos/ark/concept/txttype/rollett,-,rollett and chiu (1994),-,-
http://ica.tacc.utexas.edu/chersonesos/ark/concept/attribute/1028,http://ica.tacc.utexas.edu/chersonesos/ark/concept/attributetype/ceramic_type,unidentified cookware,-,-
http://ica.tacc.utexas.edu/chersonesos/ark/concept/attribute/206,https://ica.tacc.utexas.edu/chersonesos/ark/concept/attributetype/botanytype,unidentified,https://eol.org/pages/42430800,-
http://ica.tacc.utexas.edu/chersonesos/ark/concept/attribute/312,http://ica.tacc.utexas.edu/chersonesos/ark/concept/attributetype/room,38,-,-
http://ica.tacc.utexas.edu/chersonesos/ark/concept/attribute/859,http://ica.tacc.utexas.edu/chersonesos/ark/concept/attributetype/ceramic_type,black gloss,-,-
http://ica.tacc.utexas.edu/chersonesos/ark/concept/attribute/295,http://ica.tacc.utexas.edu/chersonesos/ark/concept/attributetype/room,33,-,-
http://ica.tacc.utexas.edu/chersonesos/ark/concept/attribute/879,http://ica.tacc.utexas.edu/chersonesos/ark/concept/attributetype/ceramic_type,heraclea,-,-
http://ica.tacc.utexas.edu/chersonesos/ark/concept/attribute/299,http://ica.tacc.utexas.edu/chersonesos/ark/concept/attributetype/room,31,-,-
http://ica.tacc.utexas.edu/chersonesos/ark/concept/attribute/305,http://ica.tacc.utexas.edu/chersonesos/ark/concept/attributetype/room,30,-,-
http://ica.tacc.utexas.edu/chersonesos/ark/concept/attribute/310,http://ica.tacc.utexas.edu/chersonesos/ark/concept/attributetype/room,37,-,-
http://ica.tacc.utexas.edu/chersonesos/ark/concept/attribute/304,http://ica.tacc.utexas.edu/chersonesos/ark/concept/attributetype/room,36,-,-
http://ica.tacc.utexas.edu/chersonesos/ark/concept/attribute/308,http://ica.tacc.utexas.edu/chersonesos/ark/concept/attributetype/room,35,-,-
http://ica.tacc.utexas.edu/chersonesos/ark/concept/attribute/311,http://ica.tacc.utexas.edu/chersonesos/ark/concept/attributetype/room,34,-,-
http://ica.tacc.utexas.edu/chersonesos/ark/concept/attribute/943,http://ica.tacc.utexas.edu/chersonesos/ark/concept/attributetype/ceramic_type,open plain forms,-,-
http://ica.tacc.utexas.edu/chersonesos/ark/concept/attribute/277/False,http://ica.tacc.utexas.edu/chersonesos/ark/concept/attributetype/recflag,!geo-referenced,-,-
http://ica.tacc.utexas.edu/chersonesos/ark/concept/attribute/175,https://ica.tacc.utexas.edu/chersonesos/ark/concept/attributetype/botanytype,triticum aestivum s.l.,https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?id=4565,-
http://ica.tacc.utexas.edu/chersonesos/ark/concept/attribute/1024,http://ica.tacc.utexas.edu/chersonesos/ark/concept/attributetype/ceramic_type,unidentified hellenistic or roman amphora,-,-
http://ica.tacc.utexas.edu/chersonesos/ark/concept/attribute/1170,https://ica.tacc.utexas.edu/chersonesos/ark/concept/attributetype/ctlissuingauthority,panticapaeum,http://nomisma.org/id/panticapaeum,-
http://ica.tacc.utexas.edu/chersonesos/ark/concept/attribute/523/False,http://ica.tacc.utexas.edu/chersonesos/ark/concept/attributetype/skeletal_frags,!skull,-,-
